trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,right,5.8313244099995245,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
2,right,0.6226178489996528,0.035,2,24,120,24,120,240,0.0,142,1,0.052
3,left,0.30649371500021516,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
4,right,0.3642104020000261,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
5,left,0.39716694499975347,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
6,right,0.6348658449996947,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
7,right,0.49400201199978255,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
8,left,0.3976890999997522,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
9,right,0.5799625529998593,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
10,right,1.387894888000119,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
11,right,1.0277474699996674,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
12,left,0.585631022999678,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
13,left,0.35622980300013296,0.005,7,24,120,24,120,240,0.0,142,2,0.02
14,right,0.3468708059999699,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
15,right,0.44234584099967833,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
16,right,0.7559139660002074,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
17,left,0.41861583799982327,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
18,right,0.4514061029999539,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
19,right,0.501851133999935,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
20,left,0.4264117839998107,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
21,right,0.3398724849998871,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
22,right,0.5180759569998372,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
23,right,0.3387822180002331,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
24,left,0.30201535399964996,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
25,right,0.6345140439998431,0.005,7,24,120,24,120,240,0.0,142,1,0.02
26,left,0.41795841899966035,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
27,left,0.3227633959995728,0.035,7,24,120,24,120,240,0.0,142,2,0.14
28,right,0.5266460240000015,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
