trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,0.8723615450001034,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
2,right,1.026575462999972,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
3,right,0.5890883899999153,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
4,right,0.5288898349999727,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
5,right,0.6843326089999664,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
6,right,0.6260792919999858,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
7,right,0.4636568079999961,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
8,right,0.6262235870001405,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
9,left,0.6218344599999455,0.035,7,24,120,24,120,240,0.0,142,2,0.14
10,right,1.7679847730000802,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
11,left,1.0017873560000226,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
12,left,0.4263906159999351,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
13,left,0.5211707809999098,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
14,right,2.0269841730000735,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
15,right,0.6146138899998732,0.035,2,24,120,24,120,240,0.0,142,1,0.052
16,left,0.9851383260001967,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
17,right,0.5014039959999081,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
18,right,0.48895639699981075,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
19,right,2.2353117530001327,0.005,4,24,120,24,120,240,0.0,142,1,0.011
20,right,0.5892280680000113,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
21,left,0.5730665989999579,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
22,left,1.0999802789999649,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
23,right,0.45098232899999857,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
24,right,1.981251870000051,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
25,right,0.47541081600002144,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
26,right,0.17700096500016116,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
27,left,0.585494067000127,0.005,4,24,120,24,120,240,0.0,142,2,0.011
28,right,0.35639686100012113,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
29,left,0.36397936599996683,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
30,left,0.36768932499990115,0.035,2,24,120,24,120,240,0.0,142,2,0.052
31,right,0.6264652950001164,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
32,right,0.6965152029999899,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
33,right,0.550673948999929,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
34,right,0.5564314739999645,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
35,left,0.5731358339999133,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
36,right,0.5266131289999976,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
37,right,0.6187506220001069,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
38,right,0.0002592470000308822,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
39,left,0.3019095039999229,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
40,right,0.48953423299985843,0.035,7,24,120,24,120,240,0.0,142,1,0.14
41,right,0.6379451490001884,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
42,left,0.4563573059999726,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
43,right,0.835890063000079,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
44,left,0.522978983999792,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
45,right,2.488882721999971,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
46,right,0.4474104680000437,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
47,left,0.2848298740000246,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
48,left,0.45958376299995507,0.005,7,24,120,24,120,240,0.0,142,1,0.02
49,right,0.485271283999964,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
50,left,0.4471292180001001,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
51,left,0.5389083430002302,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
52,left,0.3683987829999751,0.005,7,24,120,24,120,240,0.0,142,2,0.02
53,left,0.3383932790000017,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
54,left,0.35576132200003485,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
55,right,0.6686890290000065,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
56,right,0.6271016539999437,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
