trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,right,1.4389092860001256,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
2,left,1.3018070140005875,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
3,left,1.4593123470003775,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
4,left,1.0668447389998619,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
5,left,0.3222554019994277,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
6,left,0.8433250369998859,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
7,right,1.0979444579988922,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
8,left,0.8131878349995532,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
9,left,1.2890988979997928,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
10,right,0.597022495998317,0.035,7,24,120,24,120,240,0.0,142,1,0.14
11,right,0.6185178739997355,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
12,left,0.4220427569998719,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
13,right,0.44714265699985845,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
14,left,0.3472914560006757,0.035,7,24,120,24,120,240,0.0,142,2,0.14
15,left,0.45092868999927305,0.035,2,24,120,24,120,240,0.0,142,2,0.052
16,left,0.4392431830001442,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
17,left,0.47694221300116624,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
18,right,0.5565538030004973,0.035,2,24,120,24,120,240,0.0,142,1,0.052
19,left,0.7227754670002469,0.005,4,24,120,24,120,240,0.0,142,2,0.011
20,right,0.4719797789985023,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
21,right,0.5932556019997719,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
22,right,0.6520072499988601,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
23,left,1.08076688699839,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
24,left,0.48503345899916894,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
25,left,0.5337841540003865,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
26,left,0.6436003599992546,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
27,right,0.5981390539982385,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
28,right,1.5931362139999692,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
29,left,0.45993674300007115,0.005,7,24,120,24,120,240,0.0,142,2,0.02
30,left,0.4762935890012159,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
31,right,0.5309966189997795,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
32,right,0.8679022719989007,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
33,right,0.805120581000665,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
34,left,0.4202955800010386,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
35,left,0.7019648999994388,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
36,right,0.7308552639988193,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
37,right,0.9309586079998553,0.005,7,24,120,24,120,240,0.0,142,1,0.02
38,left,0.9637644929989619,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
39,right,1.217464466999445,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
40,left,0.6227025129992398,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
41,left,0.4343411419995391,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
42,right,1.1642507309989014,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
43,left,1.0062229359991761,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
44,right,0.5729246969985979,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
