trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,0.7093244150000828,0.035,2,24,120,24,120,240,0.0,142,2,0.052
2,right,0.608615084000121,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
3,left,0.8929061289982201,0.035,2,24,120,24,120,240,0.0,142,1,0.052
4,left,1.0139237809980841,0.005,7,24,120,24,120,240,0.0,142,1,0.02
5,right,0.6060048529998312,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
6,right,0.8648358970003756,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
7,left,2.846360301999084,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
8,left,0.663359161999324,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
9,right,1.0604292279986112,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
10,left,0.4312903019999794,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
11,left,0.993537121999907,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
12,right,0.6102180759990006,0.005,4,24,120,24,120,240,0.0,142,2,0.011
13,right,1.051686962999156,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
14,left,1.551324839998415,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
15,right,1.1391611809976894,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
16,right,1.0096181449989672,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
17,left,0.47277292599937937,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
18,right,0.5098005750005541,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
19,right,0.6726937849998649,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
20,right,1.3377007039998716,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
21,left,0.37234768599955714,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
22,right,0.5733697499981645,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
23,left,0.759061565000593,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
24,left,0.5641377819993068,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
25,left,0.49734800399892265,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
26,left,0.3517015729994455,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
27,right,0.4684616430004098,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
28,left,0.6094400809979561,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
29,right,0.3771083319988975,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
30,left,0.47661613399941416,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
