trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,right,4.123708380000608,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
2,right,0.7470521850009391,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
3,right,5.147565748000488,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
4,left,1.1814840010010812,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
5,left,28.098090818000856,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
6,right,2.610472568001569,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
7,left,0.9598665419998724,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
8,left,0.7315933420013607,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
9,right,0.9354317340021225,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
10,right,0.8682568440017349,0.005,4,24,120,24,120,240,0.0,142,2,0.011
11,right,0.7482062600010977,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
12,left,1.8097945230019832,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
13,left,1.4933088010002393,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
14,right,0.6637640160006413,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
15,right,0.6103167119999853,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
16,left,0.9093678570025077,0.035,2,24,120,24,120,240,0.0,142,2,0.052
17,left,1.2216010259999166,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
18,left,1.738267196000379,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
19,right,3.351878344999932,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
20,right,3.205273087001842,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
21,left,0.49664946400116605,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
22,right,0.7007844720010326,0.035,7,24,120,24,120,240,0.0,142,1,0.14
23,right,0.6426447570011078,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
