trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,1.3102110729996639,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
2,left,1.0889994930003013,0.005,4,24,120,24,120,240,0.0,142,1,0.011
3,left,0.680892562997542,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
4,left,0.8304011519976484,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
5,right,0.846921635000399,0.005,7,24,120,24,120,240,0.0,142,2,0.02
6,left,0.6256563249989995,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
7,right,1.034210179999718,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
8,left,0.9848787739992986,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
9,right,0.9222862149981665,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
10,left,1.0805544729992107,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
11,right,0.8259261109997169,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
12,right,1.030496792998747,0.035,2,24,120,24,120,240,0.0,142,1,0.052
13,right,1.2179752529991674,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
14,left,0.9644155829992087,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
15,right,1.039361924998957,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
16,right,1.1890290840001398,0.035,2,24,120,24,120,240,0.0,142,2,0.052
17,right,0.9936141639991547,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
18,left,1.1804077719989436,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
19,right,0.9018251309989864,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
20,left,0.8970796209996479,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
21,left,1.0767193599986058,0.005,4,24,120,24,120,240,0.0,142,2,0.011
22,right,0.8133775789974607,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
23,left,1.1726847149984678,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
24,right,0.8555606789996091,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
25,right,1.01469602600082,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
26,left,1.2185875269988173,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
27,right,0.9274307529994985,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
28,right,1.355701329999647,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
29,right,2.1389235439983167,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
30,right,0.8225939929980086,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
31,left,0.4843163200002891,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
32,left,0.7764613399995142,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
33,right,0.6472862089995033,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
34,right,0.9394936979988415,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
35,left,0.6372927189986513,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
36,right,0.8234776760000386,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
37,left,0.5853317490000336,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
38,left,1.0010885009978665,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
39,left,0.8915360339979088,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
40,right,0.951686525999321,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
41,left,0.7014903049985151,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
42,right,0.9060960379993048,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
43,right,0.9798471520007297,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
44,right,0.8101356649985973,0.005,7,24,120,24,120,240,0.0,142,1,0.02
45,right,0.7251559889991768,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
46,right,0.6721218329985277,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
47,left,0.9639430349998293,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
48,left,1.1648535849981272,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
49,right,2.550983722998353,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
50,left,0.635410711998702,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
51,left,0.49814885900013905,0.035,7,24,120,24,120,240,0.0,142,2,0.14
52,left,2.6812966379984573,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
53,left,0.6893237519980175,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
54,left,0.7104075819988793,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
55,right,0.67192842699842,0.035,7,24,120,24,120,240,0.0,142,1,0.14
56,left,0.6847675489989342,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
57,left,0.4677760229988053,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
58,right,0.5725474699993356,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
59,left,0.709717648998776,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
60,right,0.6570500069974514,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
61,right,0.53887967999799,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
62,right,1.2846340609994513,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
63,right,0.6843007899988152,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
64,right,0.9187517529990146,0.005,7,24,120,24,120,240,0.0,142,1,0.02
65,left,0.8098786129994551,0.035,7,24,120,24,120,240,0.0,142,2,0.14
66,left,0.7892238739987079,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
67,left,0.7512122999996791,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
68,right,0.7017375669984176,0.035,2,24,120,24,120,240,0.0,142,1,0.052
69,right,0.6384064529993339,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
70,left,2.40503201699903,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
71,left,0.7262543549986731,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
72,left,2.0855622369999764,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
73,right,0.6048363929985499,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
74,right,1.3971948949983926,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
75,right,1.8766772979997768,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
76,right,0.9599712439994619,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
77,left,0.6767902259980474,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
78,left,0.735074734000591,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
79,right,3.0556905629982793,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
80,left,1.258693363997736,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
81,right,0.8600193749989558,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
82,left,0.25117479899745376,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
83,left,0.8723294449991954,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
84,right,0.7592016989983676,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
85,left,0.356431853999311,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
86,left,0.6062095719989884,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
87,left,0.7225905169980251,0.005,7,24,120,24,120,240,0.0,142,2,0.02
88,left,0.8355559960000392,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
89,right,0.5226664979982161,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
90,left,0.00026966699806507677,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
91,right,0.0002620389986986993,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
92,left,0.0002622399988467805,0.005,4,24,120,24,120,240,0.0,142,2,0.011
93,left,1.7757761889988615,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
94,left,0.9517272979992413,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
95,left,1.529934753998532,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
96,right,0.8846570989990141,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
97,left,0.9934319159983716,0.035,2,24,120,24,120,240,0.0,142,2,0.052
98,right,0.9098889029992279,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
99,left,0.9225251940006274,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
100,left,1.8977940999993734,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
101,left,1.9093517829987832,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
102,left,0.39246464899952116,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
103,left,0.7888683319979464,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
104,left,2.422942186,0.035,7,24,120,24,120,240,0.0,142,1,0.14
105,right,0.7554961850000836,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
106,left,1.5848287699991488,0.005,4,24,120,24,120,240,0.0,142,1,0.011
107,right,0.834581626999352,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
108,left,0.32660026399753406,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
109,left,2.456281011998726,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
110,left,2.280020264997802,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
111,right,0.7843206229990756,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
112,left,0.5685699879995809,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
113,right,3.697298884999327,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
114,left,0.5082842409974546,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
115,right,0.5418936269979895,0.035,7,24,120,24,120,240,0.0,142,1,0.14
116,left,1.2186936319976667,0.035,7,24,120,24,120,240,0.0,142,2,0.14
117,left,3.0009971609979402,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
118,left,1.1354162069983431,0.035,2,24,120,24,120,240,0.0,142,2,0.052
119,left,0.6472690139980841,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
120,left,2.0056601889973535,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
121,left,0.8132797839989507,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
122,right,0.7521281409990479,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
123,right,2.8436159920001955,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
124,left,0.0002655240004969528,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
125,right,0.0002473149997967994,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
126,left,1.3684650819996023,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
127,left,3.034814816997823,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
128,left,0.5646094499988976,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
129,right,0.7223839460002637,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
130,left,0.4604866099998617,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
131,right,1.9722246029996313,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
132,right,0.825809809999555,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
133,left,0.7311387680001644,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
134,left,0.0002652410003065597,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
135,right,0.0002590829990367638,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
