trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,0.668768835001174,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
2,left,0.3760467960000824,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
3,right,2.0722107060009876,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
4,right,0.6471536660010315,0.035,7,24,120,24,120,240,0.0,142,1,0.14
5,left,0.8263862549993064,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
6,right,0.7846695150001324,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
7,right,0.39763322900034836,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
8,right,2.2514708310009155,0.005,4,24,120,24,120,240,0.0,142,1,0.011
9,right,0.9633262320003269,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
10,left,0.5389249590007239,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
11,right,0.4687975180004287,0.005,7,24,120,24,120,240,0.0,142,1,0.02
12,left,0.4060309779997624,0.035,7,24,120,24,120,240,0.0,142,2,0.14
13,left,0.6186976339995454,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
14,right,1.2225153719991795,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
15,right,0.8098290029993223,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
16,right,0.4977027000004455,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
17,right,1.0551555900001404,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
18,right,1.4915008309999394,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
19,left,0.7142062229995645,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
20,left,10.530789847000051,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
21,left,1.2681289550000656,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
22,left,0.879773220000061,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
23,left,0.6021309690004273,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
24,left,1.2675931339999806,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
25,right,0.6522175780010002,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
26,right,0.6895890870000585,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
27,left,1.1974008859997411,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
28,left,0.7353227879993938,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
29,left,0.6257335460013564,0.035,2,24,120,24,120,240,0.0,142,2,0.052
30,right,0.555086428001232,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
31,left,0.5598040879995096,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
32,right,0.4510927259998425,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
33,right,0.5310755570008041,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
34,left,1.17692057900058,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
35,left,1.1767677970001387,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
36,right,1.1681726820006588,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
37,left,0.6726881129998219,0.005,7,24,120,24,120,240,0.0,142,2,0.02
38,left,0.7224325199986197,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
39,left,0.6135682050007745,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
40,right,0.5936197089995403,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
41,right,0.65982719800013,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
42,right,0.6090679469998577,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
43,right,3.6268871140000556,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
44,right,0.4644822499994916,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
45,right,0.5472140980000404,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
46,left,0.993534985000224,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
47,right,0.46838507800021034,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
48,left,0.6805516469994473,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
49,right,0.5022779800001445,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
50,right,0.5226092520006205,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
51,left,0.9928416599996126,0.005,4,24,120,24,120,240,0.0,142,2,0.011
52,left,0.6596874890001345,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
53,right,0.5934802089996083,0.035,2,24,120,24,120,240,0.0,142,1,0.052
54,left,1.2767392209989339,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
55,left,0.5018893919987022,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
56,right,0.4558159060015896,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
57,right,2.0772221730003366,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
58,left,1.1852997639998648,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
