trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,2.1579929569998058,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
2,left,1.0845168870000634,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
3,left,0.9806230530002722,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
4,right,0.7938929130004908,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
5,left,0.8926330790000065,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
6,right,0.6355112579994966,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
7,left,1.0678524969998762,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
8,left,0.784909924999738,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
9,left,0.92158738299986,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
10,right,0.8183601470000212,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
11,right,1.0470270970008642,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
12,right,1.580201508000755,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
13,right,0.7268606249999721,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
14,right,1.1223832220002805,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
15,left,1.3930798820001655,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
16,left,0.8053726769994682,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
17,right,0.9977092340004674,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
18,left,0.7345811949999188,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
19,left,0.7515693320001446,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
20,right,0.5645046810004715,0.035,2,24,120,24,120,240,0.0,142,1,0.052
21,left,0.7969853220001824,0.005,7,24,120,24,120,240,0.0,142,2,0.02
22,right,0.8434529830001338,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
23,left,0.7221150140003374,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
24,left,0.7937165030007236,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
25,right,0.6267259639998883,0.035,7,24,120,24,120,240,0.0,142,1,0.14
26,right,1.7542438099999345,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
27,right,0.6427409239995541,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
28,left,0.7806266060006237,0.035,2,24,120,24,120,240,0.0,142,2,0.052
29,right,0.8099017140002616,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
30,right,0.6264068729997234,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
31,right,0.7392645060008363,0.005,7,24,120,24,120,240,0.0,142,1,0.02
32,left,1.1435895459999301,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
33,right,0.46888513500016415,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
34,left,1.0047789020009077,0.035,7,24,120,24,120,240,0.0,142,2,0.14
35,left,0.693403271000534,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
36,left,0.5941280639999604,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
37,right,0.9427665960001832,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
38,right,0.5140223289999994,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
39,left,0.6149064719993476,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
40,left,0.6179232510003203,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
41,left,0.7761283800000456,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
42,right,0.6516923930003031,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
43,left,0.8889251159998821,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
44,left,0.622667599000124,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
45,right,0.7935341320007865,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
46,right,0.7305070479997084,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
47,left,0.5998744510006873,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
48,right,1.247505631000422,0.005,4,24,120,24,120,240,0.0,142,1,0.011
