trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,0.4220435160004854,0.005,7,24,120,24,120,240,0.0,142,2,0.02
2,right,0.9597298540011252,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
3,right,0.6686613260008016,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
4,right,0.6809276200001477,0.035,7,24,120,24,120,240,0.0,142,1,0.14
5,left,0.6098945190005907,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
6,right,0.9895390830006363,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
7,left,0.6019707320001544,0.005,4,24,120,24,120,240,0.0,142,2,0.011
8,left,0.3929565320004258,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
9,right,0.660646204000841,0.035,2,24,120,24,120,240,0.0,142,1,0.052
10,left,0.5687484400004905,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
11,right,0.6470800420001979,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
12,right,0.7842490870007168,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
13,right,0.6762354800011963,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
14,left,0.5517200660005983,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
15,left,0.5556954390003739,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
16,left,0.613754878000691,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
17,left,0.7595017530011319,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
18,right,0.5370328510007312,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
19,right,0.6390174510006545,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
20,left,0.4807179110002835,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
21,right,0.47573368300072616,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
22,left,0.4098479750009574,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
23,right,0.27250527100113686,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
24,right,0.30550260500058357,0.005,4,24,120,24,120,240,0.0,142,1,0.011
25,left,0.2849880640005722,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
26,right,0.8592895730007513,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
27,right,0.5774078870008452,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
28,right,1.6892704070005493,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
29,right,0.3512140400007411,0.005,7,24,120,24,120,240,0.0,142,1,0.02
30,right,0.6891227590003837,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
31,right,0.41829349100044055,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
32,right,0.9226608560002205,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
33,right,1.8720725299999685,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
