trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,left,1.13102255999911,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
2,right,0.938757498999621,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
3,right,0.7970063749999099,0.035,2,24,120,24,120,240,0.0,142,2,0.052
4,right,0.7562963649997982,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
5,left,0.8597160830013308,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
6,right,0.7894201910003176,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
7,left,0.8063438960016356,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
8,right,0.6632903619993158,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
9,left,1.0550628280016099,0.005,7,24,120,24,120,240,0.0,142,2,0.02
10,right,0.7059795889999805,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
11,left,0.9555866529990453,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
12,left,0.4811332190001849,0.005,4,24,120,24,120,240,0.0,142,1,0.011
13,left,0.7147623999990174,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
14,left,0.7354384589998517,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
15,left,0.8565108849998069,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
16,left,0.8273685710009886,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
17,right,1.1390583039992634,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
18,left,1.026715038000475,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
19,left,1.372539627000151,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
20,right,1.314439357000083,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
21,left,1.059878596000999,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
22,right,0.6139210360015568,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
23,left,0.5646438200001285,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
24,left,0.8514144180007861,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
25,right,0.7871984690009413,0.035,2,24,120,24,120,240,0.0,142,1,0.052
26,right,0.748260656999264,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
27,left,0.8724139040004957,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
28,left,1.2771026780010288,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
29,left,1.047201622999637,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
30,left,1.1341007190003438,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
