trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
81,right,0.45949120899967966,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
82,left,1.0183228699997926,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
83,right,0.5515144099999816,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
84,left,0.6092972510000436,0.035,2,24,120,24,120,240,0.0,142,2,0.052
85,left,0.48885923299985734,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
86,left,0.47639608400004363,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
87,right,0.5681476469999325,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
88,left,0.5383865419998983,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
89,right,0.5386820049998278,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
90,left,0.450816057999873,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
91,left,0.5306631180001204,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
92,right,0.5562015900000006,0.005,7,24,120,24,120,240,0.0,142,2,0.02
93,left,0.5687133629994605,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
94,left,0.4802906400000211,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
95,left,0.5467767340001046,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
96,right,0.6100591539998277,0.005,4,24,120,24,120,240,0.0,142,1,0.011
97,right,0.6261638049995781,0.005,7,24,120,24,120,240,0.0,142,1,0.02
98,left,0.4766900199997508,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
99,right,0.6345831379999254,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
100,right,0.5687793010001769,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
101,left,0.6812402229998042,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
102,right,0.5971222299995134,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
103,left,0.5004803389997505,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
104,left,0.49261686399995597,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
105,right,0.4598852099998112,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
106,right,0.6016758069999923,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
107,right,0.9939039349997074,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
108,left,0.4666060350000407,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
109,right,0.43143963800002894,0.035,2,24,120,24,120,240,0.0,142,1,0.052
110,left,0.7176530259998799,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
111,right,0.6258867330002431,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
112,left,0.5559694509997826,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
113,right,0.5013410020001174,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
114,left,0.4640243789995111,0.0096,2,24,120,24,120,240,0.0,142,2,0.0143
115,left,0.5721346710001853,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
116,left,0.5728347219996976,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
117,left,0.49258785500023805,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
118,right,0.4684159219996218,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
119,left,0.5471912250000059,0.0096,3,24,120,24,120,240,0.0,142,1,0.0174
120,left,0.4705114940002204,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
121,left,1.8220266969997283,0.035,2,24,120,24,120,240,0.0,142,1,0.052
122,left,0.5218628659999922,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
123,right,0.5091445359998943,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
124,right,0.49363295600005586,0.035,7,24,120,24,120,240,0.0,142,1,0.14
125,right,0.9132610649999151,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
126,left,0.47303736599997137,0.005,4,24,120,24,120,240,0.0,142,1,0.011
127,right,0.5556889250001404,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
128,left,0.46730314700016606,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
129,left,0.5475931389996731,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
130,right,0.4850837299995874,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
131,left,0.5141835389999869,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
132,right,0.4767001359996357,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
133,right,0.5474665040001128,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
134,left,0.5262687650001681,0.005,4,24,120,24,120,240,0.0,142,2,0.011
135,right,0.6852254729997185,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
136,right,0.6759380210000927,0.005,7,24,120,24,120,240,0.0,142,1,0.02
137,left,0.7386673219998556,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
138,left,0.4850237470000138,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
139,right,0.45509731299989653,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
140,right,0.5717744250000578,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
141,left,0.46442507599977034,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
142,left,0.7894554770000468,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
143,right,0.9434791929998028,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
144,left,0.48499313000002076,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
145,right,0.48057538499961083,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
146,right,0.5635088689996337,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
147,left,0.47645136500023,0.0096,1,24,120,24,120,240,0.0,142,2,0.0117
148,right,0.5721223919999829,0.005,3,24,120,24,120,240,0.0,142,1,0.0091
149,right,1.556642039000053,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
150,left,0.7517745439995451,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
151,left,0.605140112999834,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
152,left,0.5397770099998525,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
153,right,0.5686648410000998,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
154,left,0.4720006259999536,0.035,7,24,120,24,120,240,0.0,142,2,0.14
155,right,0.5641192929997487,0.0183,3,24,120,24,120,240,0.0,142,1,0.0331
156,left,0.5224990990000151,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
157,left,0.5554328110001734,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
158,right,0.5932451560001937,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
159,left,0.4721482719996857,0.005,7,24,120,24,120,240,0.0,142,2,0.02
160,right,1.0839723399999457,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
161,left,0.40416382199964573,0.035,2,24,120,24,120,240,0.0,142,2,0.052
162,left,0.4675033919997986,0.0183,6,24,120,24,120,240,0.0,142,2,0.06
163,right,0.4473103390000688,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
164,left,0.6517256400002225,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
165,left,0.5681564719998278,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
166,left,0.48985242399976414,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
167,right,0.45499682499985283,0.035,5,24,120,24,120,240,0.0,142,1,0.0942
168,right,0.5673547929995948,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
