trial,response,rt,c_pedestal,condition,wave_length,fix_time,sti_time,presti_time,intersti_time,phase,n_pix,order,c_comparison
1,right,0.8969418880005833,0.0096,5,24,120,24,120,240,0.0,142,1,0.0258
2,right,1.2179359770007068,0.0183,1,24,120,24,120,240,0.0,142,1,0.0223
3,left,1.4307176090005669,0.005,5,24,120,24,120,240,0.0,142,2,0.0135
4,left,1.0344053330009046,0.035,7,24,120,24,120,240,0.0,142,2,0.14
5,right,1.105344106999837,0.0183,4,24,120,24,120,240,0.0,142,1,0.0404
6,right,1.0563723780005603,0.0096,1,24,120,24,120,240,0.0,142,1,0.0117
7,right,0.99319174700031,0.035,4,24,120,24,120,240,0.0,142,1,0.0773
8,right,0.9055482949997895,0.0096,7,24,120,24,120,240,0.0,142,1,0.0384
9,left,0.9953436190007778,0.0183,5,24,120,24,120,240,0.0,142,2,0.0493
10,left,1.2343708660009725,0.0183,3,24,120,24,120,240,0.0,142,2,0.0331
11,left,1.1603124900002513,0.035,3,24,120,24,120,240,0.0,142,2,0.0634
12,left,1.0937331420000191,0.035,2,24,120,24,120,240,0.0,142,2,0.052
13,right,1.0354572610003743,0.035,2,24,120,24,120,240,0.0,142,1,0.052
14,left,1.0929738360000556,0.0096,5,24,120,24,120,240,0.0,142,2,0.0258
15,right,1.5889184560010108,0.0096,4,24,120,24,120,240,0.0,142,1,0.0212
16,left,1.505421578000096,0.0183,4,24,120,24,120,240,0.0,142,2,0.0404
17,left,1.3974239600001965,0.035,5,24,120,24,120,240,0.0,142,2,0.0942
18,left,2.4585802700003114,0.005,4,24,120,24,120,240,0.0,142,2,0.011
19,right,2.322281331999875,0.005,3,24,120,24,120,240,0.0,142,2,0.0091
20,right,1.0804380890003813,0.035,6,24,120,24,120,240,0.0,142,1,0.1148
21,left,0.8716748160004499,0.035,4,24,120,24,120,240,0.0,142,2,0.0773
22,right,0.8829967700012276,0.0096,6,24,120,24,120,240,0.0,142,1,0.0315
23,left,1.0641873070007932,0.005,7,24,120,24,120,240,0.0,142,2,0.02
24,left,0.9053354280003987,0.035,6,24,120,24,120,240,0.0,142,2,0.1148
25,left,1.1145456849999391,0.005,6,24,120,24,120,240,0.0,142,2,0.0164
26,left,1.609792975000346,0.005,1,24,120,24,120,240,0.0,142,1,0.0061
27,right,0.9224286100006793,0.0183,5,24,120,24,120,240,0.0,142,1,0.0493
28,right,1.0559182270008023,0.035,3,24,120,24,120,240,0.0,142,1,0.0634
29,right,0.9273520340011601,0.005,6,24,120,24,120,240,0.0,142,1,0.0164
30,left,1.0012439829997675,0.0096,3,24,120,24,120,240,0.0,142,2,0.0174
31,left,0.8348309440007142,0.0096,6,24,120,24,120,240,0.0,142,2,0.0315
32,left,1.3270517930004644,0.0183,7,24,120,24,120,240,0.0,142,2,0.0732
33,right,1.5004665400001613,0.0096,2,24,120,24,120,240,0.0,142,1,0.0143
34,right,1.239281865000521,0.035,7,24,120,24,120,240,0.0,142,1,0.14
35,right,1.418504328000381,0.0183,7,24,120,24,120,240,0.0,142,1,0.0732
36,left,1.0686445050005204,0.0096,4,24,120,24,120,240,0.0,142,2,0.0212
37,left,1.139837405000435,0.0096,7,24,120,24,120,240,0.0,142,2,0.0384
38,right,1.7976331150002807,0.005,5,24,120,24,120,240,0.0,142,1,0.0135
39,left,1.9648279100010768,0.005,2,24,120,24,120,240,0.0,142,1,0.0074
40,left,4.518780889000482,0.035,1,24,120,24,120,240,0.0,142,2,0.0427
41,right,1.2637296210004934,0.005,1,24,120,24,120,240,0.0,142,2,0.0061
42,right,1.435249957000451,0.005,4,24,120,24,120,240,0.0,142,1,0.011
43,left,1.3596624840010918,0.005,2,24,120,24,120,240,0.0,142,2,0.0074
44,right,1.2269738289996894,0.035,1,24,120,24,120,240,0.0,142,1,0.0427
45,left,1.1078918520006482,0.0183,1,24,120,24,120,240,0.0,142,2,0.0223
46,left,3.755838261000463,0.0183,2,24,120,24,120,240,0.0,142,1,0.0272
47,right,0.9060866490008266,0.0183,6,24,120,24,120,240,0.0,142,1,0.06
48,left,0.8214771020002445,0.0183,2,24,120,24,120,240,0.0,142,2,0.0272
